x,y,z,Type,State,extra
77,68,79,1,7,0|9|63|5
66,65,75,1,7,0|9|59|12
54,64,70,1,7,0|9|0|11
62,79,76,1,7,0|9|0|10
52,58,72,1,7,0|9|0|12
73,71,68,1,7,0|9|10|5
58,73,73,1,7,0|9|12|8
69,73,84,1,7,0|9|0|11
53,67,72,1,7,0|9|0|12
57,65,82,1,7,0|9|40|9
52,55,70,1,7,0|9|17|11
61,64,73,1,7,0|9|51|8
75,71,73,1,7,0|9|0|6
70,81,69,1,7,0|9|0|6
71,64,81,1,7,0|9|53|6
44,63,73,1,7,0|9|48|10
77,71,78,1,7,0|9|0|7
70,80,73,1,7,0|9|0|9
76,83,84,1,7,0|9|0|7
74,82,69,1,7,0|9|0|6
56,62,82,1,7,0|9|40|9
55,58,73,1,7,0|9|0|12
51,70,80,1,7,0|9|9|10
64,68,77,1,7,0|9|0|10
61,69,87,1,7,0|9|16|11
57,80,85,1,7,0|9|25|7
72,80,68,1,7,0|9|0|6
74,73,86,1,7,0|9|0|8
61,78,69,1,7,0|9|56|14
51,73,63,1,7,0|116|24|12
68,85,71,1,7,0|9|30|5
67,75,92,1,7,0|9|7|7
83,78,79,1,7,0|9|29|5
48,69,74,1,7,0|9|31|10
67,75,75,1,7,0|9|0|9
64,67,72,1,7,0|9|34|8
63,68,83,1,7,0|9|0|9
79,82,78,1,7,0|9|0|6
60,72,78,1,7,0|9|0|11
65,80,71,1,7,0|9|66|5
63,83,72,1,7,0|9|45|7
68,84,78,1,7,0|9|0|6
67,87,74,1,7,0|9|29|5
63,63,85,1,7,0|9|43|17
60,77,86,1,7,0|9|0|9
62,82,70,1,7,0|9|29|5
40,58,64,1,7,0|116|47|15
52,67,82,1,7,0|9|7|10
53,54,74,1,7,0|9|35|11
69,84,74,1,7,0|9|4|6
66,76,67,1,7,0|9|29|5
67,59,76,1,7,0|9|58|14
63,82,73,1,7,0|9|44|7
73,73,83,1,7,0|9|0|9
60,81,77,1,7,0|9|15|8
66,69,70,1,7,0|9|42|7
43,63,67,1,7,0|9|47|15
56,68,67,1,7,0|379|59|12
45,68,75,1,7,0|9|28|10
84,76,77,1,7,0|9|8|5
68,80,87,1,7,0|9|0|6
48,77,78,1,7,0|116|37|14
47,66,69,1,7,0|9|0|14
59,64,68,1,7,0|9|48|10
54,67,76,1,7,0|9|0|11
81,85,76,1,7,0|9|8|5
50,65,81,1,7,0|9|6|10
65,69,89,1,7,0|9|57|6
80,81,73,1,7,0|9|10|5
73,71,92,1,7,0|9|68|5
55,74,75,1,7,0|9|10|9
55,76,85,1,7,0|9|35|6
66,75,83,1,7,0|9|0|10
71,69,69,1,7,0|9|10|5
68,67,82,1,7,0|9|0|8
57,58,69,1,7,0|9|0|11
72,88,75,1,7,0|9|27|5
63,80,83,1,7,0|9|0|9
55,55,74,1,7,0|9|27|11
47,59,74,1,7,0|9|7|12
47,61,72,1,7,0|9|16|11
64,63,70,1,7,0|65|57|14
69,78,80,1,7,0|9|0|12
79,77,85,1,7,0|9|0|6
64,76,83,1,7,0|9|0|10
82,73,80,1,7,0|9|48|5
74,83,78,1,7,0|9|0|7
56,54,71,1,7,0|9|44|10
51,64,78,1,7,0|9|19|9
75,67,87,1,7,0|9|54|6
65,63,83,1,7,0|9|48|10
74,83,89,1,7,0|9|20|6
63,75,83,1,7,0|9|0|11
79,84,70,1,7,0|9|30|5
52,72,76,1,7,0|9|27|9
65,73,77,1,7,0|9|0|11
68,75,71,1,7,0|9|0|6
46,78,78,1,7,0|379|19|14
62,77,76,1,7,0|9|0|10
73,76,77,1,7,0|9|0|10
76,79,70,1,7,0|9|0|6
48,59,69,1,7,0|9|12|13
78,68,80,1,7,0|9|45|5
48,62,73,1,7,0|9|0|14
63,82,86,1,7,0|9|33|6
53,60,74,1,7,0|9|0|12
58,71,75,1,7,0|9|0|11
71,85,83,1,7,0|9|0|7
64,71,87,1,7,0|9|0|8
59,64,82,1,7,0|9|41|9
70,69,88,1,7,0|9|0|8
51,70,74,1,7,0|379|29|13
82,77,74,1,7,0|9|28|5
62,64,83,1,7,0|9|27|10
73,64,78,1,7,0|9|47|5
56,64,85,1,7,0|9|54|11
56,70,87,1,7,0|9|28|10
65,74,83,1,7,0|9|0|11
62,78,78,1,7,0|9|0|11
73,76,80,1,7,0|9|0|11
54,58,76,1,7,0|9|0|11
46,77,79,1,7,0|116|39|14
71,72,81,1,7,0|9|0|9
47,64,77,1,7,0|9|27|10
47,68,73,1,7,0|9|0|11
44,58,71,1,7,0|116|8|15
57,77,82,1,7,0|9|24|7
54,68,85,1,7,0|9|37|9
73,67,83,1,7,0|9|0|7
61,78,71,1,7,0|9|32|8
53,56,65,1,7,0|9|46|10
47,64,73,1,7,0|9|0|11
74,73,73,1,7,0|9|0|7
80,76,80,1,7,0|9|0|7
64,77,75,1,7,0|9|0|10
78,82,88,1,7,0|9|46|5
45,66,61,1,7,0|9|64|12
77,81,76,1,7,0|9|0|8
53,56,72,1,7,0|9|0|12
53,63,68,1,7,0|9|16|11
72,80,74,1,7,0|9|0|9
55,65,84,1,7,0|9|20|9
75,75,80,1,7,0|9|0|10
75,70,73,1,7,0|9|11|5
52,69,81,1,7,0|9|8|10
57,61,65,1,7,0|9|50|10
83,71,79,1,7,0|9|48|5
71,79,69,1,7,0|9|0|6
62,78,85,1,7,0|9|0|9
48,77,80,1,7,0|379|17|14
48,63,79,1,7,0|9|30|10
47,56,70,1,7,0|9|54|11
48,68,68,1,7,0|9|23|11
41,65,66,1,7,0|9|58|14
50,63,79,1,7,0|9|29|10
78,82,70,1,7,0|9|26|5
53,55,77,1,7,0|9|3|12
78,69,80,1,7,0|9|16|5
75,82,80,1,7,0|9|0|8
67,79,70,1,7,0|9|0|6
76,81,66,1,7,0|9|14|5
68,86,72,1,7,0|9|29|5
64,74,92,1,7,0|9|25|7
51,67,82,1,7,0|9|7|10
59,76,79,1,7,0|9|0|11
76,78,65,1,7,0|9|27|5
74,80,71,1,7,0|9|0|7
63,76,88,1,7,0|9|17|7
64,67,73,1,7,0|9|4|12
66,72,78,1,7,0|9|0|11
68,66,79,1,7,0|9|26|7
81,72,71,1,7,0|9|31|5
51,55,69,1,7,0|9|60|12
60,63,86,1,7,0|9|55|11
68,79,80,1,7,0|9|0|10
64,75,72,1,7,0|9|0|9
60,74,89,1,7,0|9|24|7
65,70,75,1,7,0|9|0|14
58,63,81,1,7,0|9|47|10
62,68,72,1,7,0|9|52|8
62,73,81,1,7,0|9|0|12
57,82,80,1,7,0|9|34|6
62,69,85,1,7,0|9|0|12
69,79,68,1,7,0|9|30|5
65,78,74,1,7,0|9|0|10
61,69,77,1,7,0|9|0|11
57,70,81,1,7,0|9|0|11
57,70,83,1,7,0|9|0|11
79,77,84,1,7,0|9|0|7
62,80,71,1,7,0|9|30|5
62,77,82,1,7,0|9|0|10
76,74,87,1,7,0|9|0|7
67,79,68,1,7,0|9|29|5
48,62,75,1,7,0|9|0|11
78,69,72,1,7,0|9|10|5
75,82,84,1,7,0|9|0|8
67,78,88,1,7,0|9|0|8
81,80,82,1,7,0|9|48|5
64,74,80,1,7,0|9|0|10
74,77,89,1,7,0|9|0|6
45,79,80,1,7,0|379|56|14
75,68,87,1,7,0|9|55|6
68,81,87,1,7,0|9|52|6
49,69,73,1,7,0|9|0|11
51,66,68,1,7,0|9|0|13
71,70,84,1,7,0|9|0|10
65,70,76,1,7,0|9|0|9
68,87,81,1,7,0|9|45|6
60,69,79,1,7,0|9|0|12
81,84,72,1,7,0|9|14|5
58,58,74,1,7,0|9|52|13
71,79,79,1,7,0|9|0|12
72,76,74,1,7,0|9|0|9
63,66,85,1,7,0|9|61|11
67,75,78,1,7,0|9|0|11
61,73,81,1,7,0|9|0|11
68,70,83,1,7,0|9|0|9
50,68,70,1,7,0|9|0|11
77,87,81,1,7,0|9|26|5
70,69,77,1,7,0|9|0|8
82,76,74,1,7,0|9|29|5
57,79,74,1,7,0|9|11|8
70,77,75,1,7,0|9|0|9
71,72,72,1,7,0|9|0|6
53,58,74,1,7,0|9|0|12
81,69,77,1,7,0|9|48|5
37,89,75,1,7,0|379|60|17
58,70,77,1,7,0|9|0|12
72,73,68,1,7,0|9|7|5
71,67,77,1,7,0|9|44|5
72,80,66,1,7,0|9|10|5
73,73,78,1,7,0|9|0|9
79,73,88,1,7,0|9|42|6
77,70,76,1,7,0|9|0|6
53,68,70,1,7,0|9|0|12
79,83,70,1,7,0|9|8|5
75,81,69,1,7,0|9|65|5
55,71,70,1,7,0|9|54|11
83,75,73,1,7,0|9|29|5
52,74,68,1,7,0|116|42|12
69,74,86,1,7,0|9|0|9
79,87,79,1,7,0|9|43|6
69,77,82,1,7,0|9|0|11
72,75,69,1,7,0|9|12|5
80,83,88,1,7,0|9|47|5
60,80,87,1,7,0|9|5|7
69,68,88,1,7,0|9|6|7
64,67,81,1,7,0|9|0|12
44,61,70,1,7,0|116|39|14
48,70,72,1,7,0|116|45|12
41,66,68,1,7,0|9|11|13
50,67,71,1,7,0|379|0|14
78,83,78,1,7,0|9|0|6
68,75,82,1,7,0|9|0|12
70,74,86,1,7,0|9|0|9
78,79,80,1,7,0|9|0|9
56,69,76,1,7,0|9|0|12
59,67,73,1,7,0|9|20|9
82,80,80,1,7,0|9|35|5
68,73,73,1,7,0|65|0|15
49,76,80,1,7,0|379|46|15
70,85,72,1,7,0|9|0|6
67,80,74,1,7,0|9|0|7
48,74,68,1,7,0|116|43|12
63,64,76,1,7,0|9|51|8
64,71,91,1,7,0|9|54|6
53,74,82,1,7,0|9|55|9
42,59,66,1,7,0|116|58|14
57,72,83,1,7,0|9|42|10
78,70,75,1,7,0|9|40|5
77,83,86,1,7,0|9|45|5
66,64,85,1,7,0|9|56|6
73,73,71,1,7,0|9|0|6
71,75,84,1,7,0|9|0|10
80,73,81,1,7,0|9|0|6
67,87,76,1,7,0|9|31|5
68,84,86,1,7,0|9|67|5
53,69,78,1,7,0|9|0|11
66,67,88,1,7,0|9|4|7
66,78,79,1,7,0|9|0|11
71,74,92,1,7,0|9|66|5
74,87,84,1,7,0|9|16|6
65,75,85,1,7,0|9|0|9
58,76,86,1,7,0|9|24|7
67,78,68,1,7,0|9|29|5
73,87,84,1,7,0|9|16|6
71,65,85,1,7,0|9|56|6
55,58,71,1,7,0|9|0|12
43,73,85,1,7,0|7737|37|17
58,74,80,1,7,0|9|0|11
58,77,83,1,7,0|9|0|8
61,82,76,1,7,0|9|11|8
48,65,67,1,7,0|9|0|13
76,67,76,1,7,0|9|48|5
70,83,67,1,7,0|9|9|5
77,81,81,1,7,0|9|0|8
68,87,77,1,7,0|9|15|6
57,69,77,1,7,0|9|0|12
51,53,72,1,7,0|9|38|11
75,67,80,1,7,0|9|48|5
61,58,76,1,7,0|65|3|17
64,81,72,1,7,0|9|43|7
77,74,76,1,7,0|9|0|7
53,57,73,1,7,0|9|0|13
48,73,68,1,7,0|9|16|11
73,68,83,1,7,0|9|1|7
56,75,87,1,7,0|9|34|6
52,53,76,1,7,0|9|34|11
72,73,76,1,7,0|9|0|8
65,80,74,1,7,0|9|0|6
45,68,72,1,7,0|9|67|10
76,79,78,1,7,0|9|0|10
75,77,78,1,7,0|9|0|10
72,80,79,1,7,0|9|0|11
62,67,79,1,7,0|9|0|12
81,81,88,1,7,0|9|48|5
47,60,70,1,7,0|9|31|13
58,60,77,1,7,0|9|9|10
70,75,75,1,7,0|9|0|9
64,65,85,1,7,0|9|23|7
61,75,74,1,7,0|9|0|10
72,80,85,1,7,0|9|0|8
77,74,88,1,7,0|9|0|7
50,71,82,1,7,0|9|40|9
54,67,74,1,7,0|9|0|12
74,73,83,1,7,0|9|0|9
56,68,84,1,7,0|9|17|11
57,77,84,1,7,0|9|22|7
63,76,86,1,7,0|9|0|9
53,68,71,1,7,0|9|0|12
82,73,71,1,7,0|9|30|5
64,84,76,1,7,0|9|15|6
81,84,73,1,7,0|9|28|5
60,75,77,1,7,0|9|0|11
49,73,65,1,7,0|116|22|12
51,68,81,1,7,0|9|9|10
65,72,90,1,7,0|9|7|7
73,67,82,1,7,0|9|0|7
66,69,74,1,7,0|9|0|7
73,75,86,1,7,0|9|0|8
55,68,83,1,7,0|9|0|10
66,78,76,1,7,0|9|0|11
84,73,80,1,7,0|9|46|5
51,65,79,1,7,0|9|7|10
68,87,75,1,7,0|9|31|5
52,62,67,1,7,0|9|47|10
52,66,78,1,7,0|9|0|10
58,75,86,1,7,0|9|24|7
67,70,86,1,7,0|9|0|8
60,70,86,1,7,0|9|17|11
72,77,77,1,7,0|9|0|10
46,56,68,1,7,0|9|58|14
69,72,70,1,7,0|9|7|5
48,67,71,1,7,0|9|0|11
67,80,83,1,7,0|9|0|9
67,63,88,1,7,0|9|51|18
69,80,71,1,7,0|9|0|7
70,72,84,1,7,0|9|0|11
74,67,77,1,7,0|9|46|5
66,65,85,1,7,0|9|54|6
68,66,72,1,7,0|65|38|14
82,72,78,1,7,0|9|49|5
69,67,82,1,7,0|9|0|8
63,69,89,1,7,0|9|23|7
68,71,84,1,7,0|9|0|9
60,80,78,1,7,0|9|0|9
73,86,76,1,7,0|9|0|6
79,85,82,1,7,0|9|27|5
76,78,87,1,7,0|9|0|7
70,67,91,1,7,0|9|54|6
77,76,88,1,7,0|9|0|6
53,66,77,1,7,0|9|0|11
69,77,91,1,7,0|9|56|6
54,72,66,1,7,0|379|22|12
73,66,76,1,7,0|9|48|5
55,80,80,1,7,0|9|43|7
77,73,89,1,7,0|9|0|6
56,79,85,1,7,0|9|24|7
47,76,70,1,7,0|116|61|12
60,65,81,1,7,0|9|0|12
65,82,85,1,7,0|9|0|6
77,84,83,1,7,0|9|34|5
69,79,89,1,7,0|9|1|6
65,83,82,1,7,0|9|0|7
75,76,81,1,7,0|9|0|11
68,85,76,1,7,0|9|15|6
73,78,92,1,7,0|9|64|5
79,77,71,1,7,0|9|0|6
54,61,67,1,7,0|9|49|10
59,80,87,1,7,0|9|24|7
53,68,77,1,7,0|9|0|11
80,82,70,1,7,0|9|9|5
65,77,83,1,7,0|9|0|9
49,59,78,1,7,0|9|6|12
55,72,86,1,7,0|9|23|7
57,59,75,1,7,0|9|17|11
66,82,88,1,7,0|9|35|6
79,79,91,1,7,0|9|47|5
72,69,72,1,7,0|9|8|5
50,58,79,1,7,0|9|61|12
59,69,71,1,7,0|9|0|9
53,71,72,1,7,0|9|20|9
67,67,87,1,7,0|9|55|6
70,67,90,1,7,0|9|54|6
68,72,72,1,7,0|9|0|6
43,61,67,1,7,0|9|50|13
68,67,90,1,7,0|9|56|6
70,75,87,1,7,0|9|0|8
75,77,79,1,7,0|9|0|10
74,86,71,1,7,0|9|51|5
70,85,83,1,7,0|9|14|6
78,88,81,1,7,0|9|27|5
57,66,75,1,7,0|9|0|11
50,62,74,1,7,0|9|0|14
81,76,79,1,7,0|9|0|6
63,78,76,1,7,0|9|0|10
56,63,85,1,7,0|9|53|11
58,56,76,1,7,0|9|16|11
66,81,73,1,7,0|9|0|7
80,76,70,1,7,0|9|0|6
65,86,84,1,7,0|9|49|6
80,83,71,1,7,0|9|6|5
64,80,70,1,7,0|9|30|5
75,74,84,1,7,0|9|0|9
67,83,81,1,7,0|9|0|8
44,67,68,1,7,0|9|67|10
73,65,87,1,7,0|9|53|6
68,67,87,1,7,0|9|53|6
49,63,70,1,7,0|9|0|12
70,76,69,1,7,0|9|0|6
69,83,87,1,7,0|9|53|5
68,78,83,1,7,0|9|0|9
46,62,76,1,7,0|9|5|12
57,77,77,1,7,0|9|0|9
64,79,81,1,7,0|9|0|11
59,56,68,1,7,0|9|48|10
60,66,78,1,7,0|9|0|11
70,69,85,1,7,0|9|0|8
74,76,91,1,7,0|9|52|5
71,70,70,1,7,0|9|29|5
58,57,66,1,7,0|9|47|10
67,66,77,1,7,0|9|25|7
59,79,80,1,7,0|9|0|7
58,79,89,1,7,0|9|25|7
36,50,66,1,7,0|5312|9|18
48,74,64,1,7,0|116|52|11
65,70,88,1,7,0|9|0|7
78,76,90,1,7,0|9|47|5
67,65,78,1,7,0|9|23|7
63,79,69,1,7,0|9|29|5
75,68,86,1,7,0|9|48|5
51,58,74,1,7,0|9|0|13
78,77,86,1,7,0|9|0|7
75,74,82,1,7,0|9|0|10
70,64,86,1,7,0|9|55|6
69,82,79,1,7,0|9|0|9
71,86,75,1,7,0|9|0|6
70,76,82,1,7,0|9|0|12
66,80,73,1,7,0|9|0|9
56,61,71,1,7,0|9|0|11
62,82,86,1,7,0|9|24|7
70,81,71,1,7,0|9|0|7
51,57,76,1,7,0|9|0|13
81,83,73,1,7,0|9|8|5
76,76,88,1,7,0|9|0|6
58,64,75,1,7,0|9|0|10
78,78,74,1,7,0|9|0|7
71,67,85,1,7,0|9|0|7
52,69,79,1,7,0|9|0|11
71,68,79,1,7,0|9|0|8
50,54,68,1,7,0|9|59|12
81,74,71,1,7,0|9|9|5
74,89,80,1,7,0|9|28|5
67,66,76,1,7,0|9|25|7
48,77,75,1,7,0|116|19|14
81,84,84,1,7,0|9|27|5
60,80,82,1,7,0|9|0|7
58,78,81,1,7,0|9|0|7
62,72,80,1,7,0|9|0|11
75,83,68,1,7,0|9|9|5
55,78,65,1,7,0|9|61|17
69,72,80,1,7,0|9|0|10
75,74,74,1,7,0|9|0|8
63,78,90,1,7,0|9|25|7
51,55,70,1,7,0|9|7|12
58,63,76,1,7,0|65|0|17
76,80,72,1,7,0|9|0|7
59,56,70,1,7,0|9|67|10
52,66,77,1,7,0|9|8|10
76,73,77,1,7,0|9|0|8
56,78,76,1,7,0|9|32|8
49,82,78,1,7,0|379|29|18
70,68,70,1,7,0|9|29|5
65,64,74,1,7,0|9|6|12
69,71,76,1,7,0|9|0|8
77,83,72,1,7,0|9|0|6
49,79,81,1,7,0|379|18|14
62,78,82,1,7,0|9|0|10
62,72,78,1,7,0|9|0|13
82,79,79,1,7,0|9|11|5
61,78,76,1,7,0|9|0|9
63,80,81,1,7,0|9|0|8
63,71,73,1,7,0|9|0|9
58,71,88,1,7,0|9|25|7
51,58,75,1,7,0|9|0|13
53,74,73,1,7,0|9|19|9
68,84,72,1,7,0|9|20|6
63,78,81,1,7,0|9|0|9
79,69,77,1,7,0|9|46|5
78,76,74,1,7,0|9|0|8
65,69,81,1,7,0|9|0|9
53,75,80,1,7,0|9|39|9
72,87,83,1,7,0|9|16|6
77,85,75,1,7,0|9|9|5
72,81,73,1,7,0|9|0|8
79,77,87,1,7,0|9|0|6
67,74,92,1,7,0|9|56|6
68,65,70,1,7,0|65|50|13
47,59,71,1,7,0|9|0|14
63,80,89,1,7,0|9|24|7
84,75,80,1,7,0|9|49|5
55,53,76,1,7,0|9|68|10
75,68,77,1,7,0|9|0|6
46,61,68,1,7,0|9|53|13
80,71,79,1,7,0|9|0|6
78,85,78,1,7,0|9|56|5
55,64,67,1,7,0|9|54|11
52,61,67,1,7,0|9|54|11
78,74,83,1,7,0|9|0|7
62,76,79,1,7,0|9|0|11
76,78,67,1,7,0|9|9|5
73,82,74,1,7,0|9|0|8
78,80,80,1,7,0|9|0|9
76,74,91,1,7,0|9|50|5
41,82,84,1,7,0|116|65|15
79,81,73,1,7,0|9|0|6
81,79,70,1,7,0|9|9|5
46,69,74,1,7,0|379|16|14
58,82,83,1,7,0|9|36|6
75,73,79,1,7,0|9|0|8
77,86,82,1,7,0|9|27|5
71,75,78,1,7,0|9|0|10
77,71,69,1,7,0|9|9|5
68,66,86,1,7,0|9|0|7
64,68,78,1,7,0|9|0|8
79,78,88,1,7,0|9|48|5
78,73,82,1,7,0|9|0|7
82,81,82,1,7,0|9|47|5
55,67,83,1,7,0|9|22|9
60,57,73,1,7,0|9|67|10
73,77,84,1,7,0|9|0|10
62,67,85,1,7,0|9|0|8
70,82,86,1,7,0|9|0|7
51,72,73,1,7,0|379|15|16
54,55,69,1,7,0|9|47|10
56,57,70,1,7,0|9|0|11
67,68,80,1,7,0|9|0|9
65,80,79,1,7,0|9|0|9
52,73,66,1,7,0|116|52|11
49,69,75,1,7,0|9|0|11
53,71,71,1,7,0|379|11|13
72,70,73,1,7,0|9|0|6
74,69,87,1,7,0|9|0|7
45,65,66,1,7,0|9|31|13
54,55,77,1,7,0|9|34|11
44,59,75,1,7,0|9|6|12
76,80,75,1,7,0|9|0|9
59,73,80,1,7,0|9|0|12
48,57,74,1,7,0|9|0|12
77,70,86,1,7,0|9|0|6
65,75,86,1,7,0|9|0|9
77,71,87,1,7,0|9|0|6
57,71,80,1,7,0|9|0|11
72,70,83,1,7,0|9|0|9
75,79,73,1,7,0|9|0|9
62,75,91,1,7,0|9|24|7
77,83,70,1,7,0|9|8|5
80,72,72,1,7,0|9|27|5
68,77,90,1,7,0|9|67|5
58,69,80,1,7,0|9|0|12
62,75,77,1,7,0|9|0|12
53,68,83,1,7,0|9|20|9
54,54,70,1,7,0|9|5|12
48,72,69,1,7,0|9|27|11
80,78,85,1,7,0|9|0|6
66,70,70,1,7,0|9|20|14
54,75,85,1,7,0|9|21|7
52,74,77,1,7,0|9|24|9
44,62,79,1,7,0|9|27|10
61,78,82,1,7,0|9|0|10
54,62,79,1,7,0|9|10|10
67,70,77,1,7,0|9|0|9
62,61,78,1,7,0|9|46|10
46,65,67,1,7,0|9|30|13
65,71,78,1,7,0|9|0|9
63,68,71,1,7,0|9|32|8
69,79,87,1,7,0|9|0|7
78,82,87,1,7,0|9|15|6
66,77,71,1,7,0|9|8|5
70,80,82,1,7,0|9|0|10
61,79,71,1,7,0|9|31|5
78,83,82,1,7,0|9|0|6
77,78,79,1,7,0|9|0|10
57,64,73,1,7,0|9|0|10
73,64,79,1,7,0|9|54|6
53,61,69,1,7,0|9|0|11
40,52,59,1,7,0|2332|53|16
69,83,84,1,7,0|9|0|7
62,64,77,1,7,0|9|48|10
82,78,71,1,7,0|9|27|5
78,73,80,1,7,0|9|0|7
58,66,77,1,7,0|9|0|11
67,87,78,1,7,0|9|29|5
58,58,73,1,7,0|9|18|11
63,68,73,1,7,0|9|35|8
58,57,70,1,7,0|9|18|11
55,57,68,1,7,0|9|48|10
61,75,87,1,7,0|9|0|8
52,67,69,1,7,0|379|0|15
47,59,72,1,7,0|9|33|12
68,75,80,1,7,0|9|0|13
80,78,73,1,7,0|9|0|6
78,68,79,1,7,0|9|35|5
62,58,74,1,7,0|9|22|14
45,60,72,1,7,0|9|2|14
71,83,70,1,7,0|9|8|5
53,72,70,1,7,0|379|23|12
78,85,75,1,7,0|9|58|5
64,79,72,1,7,0|9|0|8
80,84,73,1,7,0|9|12|5
69,71,85,1,7,0|9|0|10
48,58,73,1,7,0|9|0|13
50,74,63,1,7,0|116|23|12
62,75,61,1,7,0|9|42|17
68,83,76,1,7,0|9|0|8
69,84,73,1,7,0|9|0|6
51,72,78,1,7,0|9|8|10
73,72,71,1,7,0|9|0|6
68,85,83,1,7,0|9|0|6
64,65,80,1,7,0|9|3|12
60,81,82,1,7,0|9|0|7
76,78,79,1,7,0|9|0|10
61,71,78,1,7,0|9|0|11
76,71,86,1,7,0|9|0|6
57,82,81,1,7,0|9|37|6
51,68,80,1,7,0|5295|0|17
80,71,75,1,7,0|9|6|5
59,81,84,1,7,0|9|37|6
70,87,75,1,7,0|9|29|5
42,74,72,1,7,0|116|59|12
75,71,69,1,7,0|9|29|5
73,71,74,1,7,0|9|0|6
52,73,70,1,7,0|379|25|15
71,76,81,1,7,0|9|0|12
82,78,70,1,7,0|9|13|5
56,70,79,1,7,0|9|0|12
78,79,83,1,7,0|9|0|8
67,68,78,1,7,0|9|0|8
74,67,79,1,7,0|9|0|6
59,62,80,1,7,0|9|49|10
61,80,77,1,7,0|9|0|9
46,55,73,1,7,0|9|56|11
74,79,66,1,7,0|9|10|5
58,66,84,1,7,0|9|0|12
72,68,76,1,7,0|9|0|7
81,81,73,1,7,0|9|8|5
76,75,88,1,7,0|9|0|6
72,71,81,1,7,0|9|0|9
64,81,86,1,7,0|9|4|7
69,68,87,1,7,0|9|0|7
49,63,80,1,7,0|9|9|10
60,68,76,1,7,0|9|0|11
61,64,85,1,7,0|9|48|10
77,75,90,1,7,0|9|48|5
80,82,72,1,7,0|9|0|6
71,74,87,1,7,0|9|0|8
58,80,84,1,7,0|9|23|7
68,84,85,1,7,0|9|11|6
61,81,73,1,7,0|9|12|8
76,79,91,1,7,0|9|49|5
55,67,85,1,7,0|9|16|11
75,80,91,1,7,0|9|47|5
61,74,81,1,7,0|9|0|11
46,79,80,1,7,0|116|57|14
76,85,80,1,7,0|9|16|6
46,66,70,1,7,0|9|33|13
66,71,81,1,7,0|9|0|11
68,76,88,1,7,0|9|0|7
56,54,75,1,7,0|9|60|11
68,83,85,1,7,0|9|9|6
78,74,84,1,7,0|9|0|8
82,75,87,1,7,0|9|48|5
73,74,82,1,7,0|9|0|10
68,78,68,1,7,0|9|10|5
79,69,82,1,7,0|9|49|5
69,69,83,1,7,0|9|0|9
50,64,74,1,7,0|9|0|11
54,74,83,1,7,0|9|39|9
67,75,76,1,7,0|9|0|10
82,80,87,1,7,0|9|49|5
54,61,80,1,7,0|9|10|10
48,65,78,1,7,0|9|29|10
55,65,67,1,7,0|9|22|12
52,71,82,1,7,0|9|8|10
57,65,70,1,7,0|9|51|11
51,66,69,1,7,0|9|0|12
66,83,86,1,7,0|9|19|6
77,75,82,1,7,0|9|0|8
80,72,83,1,7,0|9|3|6
50,70,63,1,7,0|116|56|11
73,69,79,1,7,0|9|0|7
68,73,79,1,7,0|9|0|11
71,68,78,1,7,0|9|0|8
60,75,70,1,7,0|9|34|8
54,68,64,1,7,0|9|24|12
50,54,71,1,7,0|9|56|11
66,84,83,1,7,0|9|34|6
46,70,65,1,7,0|116|55|11
62,85,82,1,7,0|9|35|6
73,70,69,1,7,0|9|9|5
68,68,87,1,7,0|9|0|7
47,51,74,1,7,0|9|54|11
60,75,74,1,7,0|9|0|10
50,64,69,1,7,0|379|0|13
65,70,87,1,7,0|9|0|7
59,73,78,1,7,0|9|0|11
82,82,82,1,7,0|9|48|5
69,88,76,1,7,0|9|27|5
74,85,77,1,7,0|9|0|7
76,86,78,1,7,0|9|56|5
59,73,82,1,7,0|9|0|11
66,84,74,1,7,0|9|30|5
50,63,63,1,7,0|9|24|12
83,78,80,1,7,0|9|30|5
81,77,75,1,7,0|9|65|5
75,81,84,1,7,0|9|0|8
73,77,90,1,7,0|9|65|5
51,63,70,1,7,0|379|0|13
68,79,69,1,7,0|9|11|5
75,65,83,1,7,0|9|54|6
63,64,83,1,7,0|9|48|10
77,69,72,1,7,0|9|10|5
50,60,67,1,7,0|9|63|12
77,74,80,1,7,0|9|0|9
68,77,87,1,7,0|9|0|8
63,60,88,1,6,0|65|19|0
62,65,87,1,7,0|9|22|7
66,85,84,1,7,0|9|50|6
73,72,70,1,7,0|9|9|5
77,80,68,1,7,0|9|8|5
50,73,80,1,7,0|9|56|9
56,63,65,1,7,0|9|25|12
42,62,67,1,7,0|9|38|14
42,64,67,1,7,0|9|40|14
67,68,87,1,7,0|9|0|7
57,57,71,1,7,0|9|0|11
80,73,69,1,7,0|9|46|5
72,70,81,1,7,0|9|0|9
54,61,70,1,7,0|9|0|12
54,53,77,1,7,0|9|35|11
68,74,85,1,7,0|9|0|11
55,66,71,1,7,0|9|0|12
71,79,68,1,7,0|9|10|5
72,71,73,1,7,0|9|12|5
74,73,91,1,7,0|9|49|5
49,78,77,1,7,0|116|18|14
46,72,82,1,7,0|7737|7|18
58,82,81,1,7,0|9|14|8
63,78,72,1,7,0|9|40|6
63,73,82,1,7,0|9|0|10
71,83,88,1,7,0|9|10|6
55,74,85,1,7,0|9|24|7
54,64,66,1,7,0|379|22|12
51,54,75,1,7,0|9|39|11
57,68,75,1,7,0|9|0|11
68,83,70,1,7,0|9|36|5
